time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-06-28T09:22:44.560Z,19.4186666666667,-155.257,0.4,3.02,ml,23,127,,0.2,hv,hv70332751,2023-06-20T19:30:34.270Z,"3 km SW of Volcano, Hawaii",earthquake,0.22,0.17,0.304946389419708,18,reviewed,hv,hv
2018-06-28T09:54:07.180Z,19.4126667,-155.2763333,0.95,3.59,ml,19,47,0.008854,0.07,hv,hv70332871,2018-09-21T16:25:52.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.122,13,reviewed,hv,hv
2018-06-28T10:02:23.330Z,19.4005,-155.2625,1.47,3.33,ml,24,80,,0.15,hv,hv70332891,2023-06-20T20:13:00.740Z,"5 km SSW of Volcano, Hawaii",earthquake,0.18,0.22,,1,reviewed,hv,hv
2018-06-28T10:27:13.060Z,19.4173333,-155.2783333,0.78,3.98,ml,24,56,0.00545,0.07,hv,hv70332976,2018-09-21T16:25:52.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.15,0.13,0.154,10,reviewed,hv,hv
2018-06-28T10:31:23.690Z,19.3988333,-155.2765,0.11,3.83,ml,22,45,0.004377,0.1,hv,hv70332986,2018-09-21T16:25:52.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.17,0.157,12,reviewed,hv,hv
2018-06-28T10:32:46.450Z,19.4108333,-155.2816667,0.93,3.6,ml,29,28,0.00717,0.1,hv,hv70332991,2019-04-06T01:47:22.982Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.181,15,reviewed,hv,hv
2018-06-28T10:34:13.320Z,19.408,-155.287333333333,5.33,3.33,ml,23,68,,0.24,hv,hv70332996,2023-06-20T21:35:37.020Z,"6 km SW of Volcano, Hawaii",earthquake,0.46,0.6,0.155626609373175,12,reviewed,hv,hv
2018-06-28T10:59:53.770Z,19.4756666666667,-155.310833333333,-0.32,3.03,ml,21,278,,0.22,hv,hv70333076,2023-06-20T22:09:49.980Z,"8 km WNW of Volcano, Hawaii",earthquake,0.73,0.39,0.149592672307309,11,reviewed,hv,hv
2018-06-28T12:13:36.400Z,19.4156667,-155.2891667,0.42,3.46,ml,13,76,0.004649,0.06,hv,hv70333331,2018-09-21T16:25:52.040Z,"6 km WSW of Volcano, Hawaii",earthquake,0.25,0.15,0.195,9,reviewed,hv,hv
2018-06-28T12:14:15.360Z,19.4166667,-155.2678333,0.3,3.2,ml,13,75,0.008783,0.2,hv,hv70333336,2018-09-21T16:25:52.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.24,0.24,0.077,9,reviewed,hv,hv
2018-06-28T12:44:28.230Z,19.4125,-155.2775,-0.05,3.3,ml,23,50,,0.15,hv,hv70333461,2023-06-22T01:13:01.010Z,"",earthquake,0.18,0.21,0.14470347478967,27,reviewed,hv,hv
2018-06-28T12:46:59.890Z,19.4005,-155.2703333,0.18,3.31,ml,14,78,0.00464,0.09,hv,hv70333466,2018-09-21T16:25:52.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.21,0.16,0.147,6,reviewed,hv,hv
2018-06-28T13:03:02.620Z,19.3983333333333,-155.277333333333,1.33,3.03,ml,24,43,,0.1,hv,hv70333536,2023-06-22T02:01:28.790Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.18,0.0943997819551479,14,reviewed,hv,hv
2018-06-28T13:31:59.020Z,19.4108333333333,-155.274166666667,0.46,3.29,ml,22,42,,0.08,hv,hv70333666,2022-04-01T02:04:16.000Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.17,0.202493217242278,15,reviewed,hv,hv
2018-06-28T13:34:07.540Z,19.3046666666667,-155.254,5.23,4.13,ml,12,103,,0.14,hv,hv70333671,2023-06-22T03:06:12.910Z,"Island of Hawaii, Hawaii",earthquake,0.43,0.9,,1,reviewed,hv,hv
2018-06-28T13:44:44.440Z,19.4281667,-155.2523333,0.45,3.64,ml,24,138,0.009593,0.06,hv,hv70333701,2018-09-21T16:25:52.040Z,"2 km SW of Volcano, Hawaii",earthquake,0.22,0.23,0.138,14,reviewed,hv,hv
2018-06-28T13:57:15.270Z,19.412,-155.268,-0.12,3.05,ml,28,58,0.007667,0.11,hv,hv70333721,2018-09-21T16:25:52.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.11,0.13,0.194,25,reviewed,hv,hv
2018-06-28T13:59:49.750Z,19.417,-155.2725,0.24,3.45,ml,22,49,0.009088,0.1,hv,hv70333731,2018-09-21T16:25:52.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.189,14,reviewed,hv,hv
2018-06-28T14:00:38.330Z,19.4158333,-155.276,0.83,3,md,23,38,0.007856,0.05,hv,hv70333736,2018-09-21T16:25:52.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.079,5,reviewed,hv,hv
2018-06-28T14:16:21.380Z,19.416,-155.2773333,0.72,3.1,ml,26,52,0.006594,0.08,hv,hv70333796,2018-09-21T16:25:52.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.14,0.12,0.144,21,reviewed,hv,hv
2018-06-28T14:35:24.940Z,19.41,-155.2833333,0.22,3.42,ml,24,52,0.007656,0.1,hv,hv70333861,2019-10-22T01:17:41.740Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.17,0.194,16,reviewed,hv,hv
2018-06-28T14:41:14.230Z,19.4225,-155.269,0.87,3.21,ml,22,71,,0.13,hv,hv70333881,2023-06-22T18:12:26.600Z,"4 km WSW of Volcano, Hawaii",earthquake,0.23,0.1,0.231643691945736,15,reviewed,hv,hv
2018-06-28T14:45:26.760Z,19.3983333,-155.2695,0.22,3.15,ml,27,54,0.003275,0.11,hv,hv70333891,2018-09-21T16:25:52.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.14,0.209,13,reviewed,hv,hv
2018-06-28T14:48:50.400Z,19.4126667,-155.2858333,0.23,5.3,mw,35,25,0.005232,0.15,hv,hv70333906,2022-05-03T19:20:17.568Z,"6 km WSW of Volcano, Hawaii",volcanic eruption,0.13,0.1,,28,reviewed,hv,hv
2018-06-29T00:16:42.410Z,19.412,-155.2691667,0.8,3.53,ml,25,55,0.008768,0.07,hv,hv70335666,2018-09-21T16:25:52.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.16,0.145,14,reviewed,hv,hv
2018-06-29T05:59:20.500Z,19.3981666666667,-155.274,1.42,3.4,ml,38,45,,0.11,hv,hv70336886,2022-06-07T21:58:50.050Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.13,0.139072038141545,15,reviewed,hv,hv
2018-06-29T07:24:59.120Z,19.4603333333333,-155.2585,-0.99,3.07,ml,19,270,,0.29,hv,hv70337191,2023-06-23T19:37:42.810Z,"3 km NW of Volcano, Hawaii",earthquake,0.59,0.27,0.118958050550321,13,reviewed,hv,hv
2018-06-29T08:00:38.380Z,19.4153333,-155.2755,0.63,3.5,ml,45,35,0.008438,0.1,hv,hv70337321,2018-08-08T01:35:31.189Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.11,0.207,50,reviewed,hv,hv
2018-06-29T08:00:38.430Z,19.4165,-155.2781667,0.61,3.65,md,23,56,0.005715,0.07,hv,hv70337316,2018-09-21T16:25:53.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.14,0.13,0.141,5,reviewed,hv,hv
2018-06-29T08:29:28.310Z,19.442,-155.274166666667,-0.34,3,ml,20,186,,0.29,hv,hv70337391,2023-06-24T01:07:03.700Z,"4 km W of Volcano, Hawaii",earthquake,0.28,0.32,0.133596317524459,12,reviewed,hv,hv
2018-06-29T08:52:54.480Z,19.4118333333333,-155.275666666667,0.66,3.13,ml,35,38,,0.1,hv,hv70337471,2022-06-07T22:50:36.580Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.220055442431846,12,reviewed,hv,hv
2018-06-29T09:48:23.280Z,19.41,-155.2631667,0.35,3.54,ml,18,47,0.003735,0.06,hv,hv70337666,2018-09-21T16:25:53.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.16,0.18,0.018,4,reviewed,hv,hv
2018-06-29T09:54:13.090Z,19.4143333333333,-155.263,0.5,3.26,ml,28,81,,0.1,hv,hv70337681,2022-05-11T20:03:46.890Z,"4 km SW of Volcano, Hawaii",earthquake,0.16,0.12,0.137497674781209,16,reviewed,hv,hv
2018-06-29T10:29:50.530Z,19.3976666666667,-155.273166666667,0.98,3.16,ml,33,44,,0.11,hv,hv70337836,2022-06-08T00:33:06.780Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.14,0.108548197431144,13,reviewed,hv,hv
2018-06-29T10:33:40.130Z,19.3958333,-155.2758333,0.31,3.33,ml,26,40,0.002119,0.1,hv,hv70337841,2018-09-21T16:25:53.040Z,"Island of Hawaii, Hawaii",earthquake,0.14,0.12,0.255,27,reviewed,hv,hv
2018-06-29T10:41:49.150Z,19.4008333,-155.2658333,0.25,3.15,ml,24,70,0.002585,0.07,hv,hv70337861,2018-09-21T16:25:53.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.11,0.1,0.193,19,reviewed,hv,hv
2018-06-29T11:12:28.110Z,19.4143333,-155.2755,0.72,3.29,ml,25,43,0.008764,0.08,hv,hv70337981,2018-09-21T16:25:53.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.17,21,reviewed,hv,hv
2018-06-29T11:16:05.100Z,19.4133333333333,-155.262,0.23,3.14,ml,23,97,,0.11,hv,hv70337996,2023-06-26T21:49:10.990Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.11,0.137201834242673,15,reviewed,hv,hv
2018-06-29T11:54:37.210Z,19.4135,-155.261666666667,0.4,3.26,ml,29,55,,0.12,hv,hv70338166,2022-06-08T01:11:45.020Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.182049589518162,12,reviewed,hv,hv
2018-06-29T12:47:45.210Z,19.4166667,-155.2765,0.87,4.07,ml,33,40,0.007238,0.11,hv,hv70338351,2018-09-21T16:25:53.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.2,0.12,0.136,11,reviewed,hv,hv
2018-06-29T12:49:48.150Z,19.4168333,-155.2761667,0.22,3.57,ml,23,44,0.00753,0.09,hv,hv70338361,2020-05-04T08:31:34.110Z,"5 km WSW of Volcano, Hawaii",earthquake,0.13,0.13,0.096,14,reviewed,hv,hv
2018-06-29T12:50:56.210Z,19.4016667,-155.2661667,0.26,3.49,ml,23,68,0.003409,0.07,hv,hv70338366,2018-09-21T16:25:53.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.11,0.174,10,reviewed,hv,hv
2018-06-29T13:37:43.700Z,19.4006666666667,-155.262833333333,0.39,3,ml,26,79,,0.12,hv,hv70338526,2023-06-26T23:11:18.510Z,"5 km SSW of Volcano, Hawaii",earthquake,0.11,0.11,0.175540670557178,13,reviewed,hv,hv
2018-06-29T14:05:18.950Z,19.433,-155.284,-0.73,3.17,ml,13,95,,0.21,hv,hv70338616,2023-06-26T23:25:07.560Z,"5 km WSW of Volcano, Hawaii",earthquake,0.2,0.31,0.141031562209572,5,reviewed,hv,hv
2018-06-29T14:16:26.300Z,19.412,-155.2846667,0.41,3.31,ml,40,25,0.005658,0.09,hv,hv70338646,2019-02-26T21:44:26.010Z,"6 km WSW of Volcano, Hawaii",earthquake,0.11,0.07,0.205,21,reviewed,hv,hv
2018-06-29T14:17:48.420Z,19.4138333,-155.2848333,0.76,3.02,ml,22,70,0.003872,0.07,hv,hv70338651,2018-09-21T16:25:53.040Z,"6 km WSW of Volcano, Hawaii",earthquake,0.16,0.13,0.127,11,reviewed,hv,hv
2018-06-29T14:19:00.910Z,19.4283333333333,-155.3175,-0.31,3.04,ml,17,196,,0.23,hv,hv70338656,2023-06-26T23:36:12.510Z,"8 km W of Volcano, Hawaii",earthquake,0.34,0.43,0.0844305721930456,11,reviewed,hv,hv
2018-06-29T14:57:16.700Z,19.4136667,-155.274,0.51,3.21,ml,25,44,0.01033,0.12,hv,hv70338816,2019-06-21T20:53:31.620Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.15,0.159,39,reviewed,hv,hv
2018-06-29T14:59:00.150Z,19.4013333,-155.2758333,1.33,3.22,ml,20,54,0.006284,0.11,hv,hv70338811,2018-09-21T16:25:53.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.21,0.24,0.08,8,reviewed,hv,hv
2018-06-29T15:10:27.380Z,19.4135,-155.271166666667,0.52,3.22,ml,24,52,,0.11,hv,hv70338851,2023-06-27T18:19:31.830Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.134780208530038,17,reviewed,hv,hv
2018-06-29T15:11:01.420Z,19.4086666666667,-155.285333333333,1.31,3.15,ml,23,50,,0.3,hv,hv70338856,2023-06-27T18:39:43.310Z,"6 km SW of Volcano, Hawaii",earthquake,0.3,0.27,0.177718435081504,13,reviewed,hv,hv
2018-06-29T15:51:59.610Z,19.4146666666667,-155.2615,0.2,3.33,ml,30,90,,0.12,hv,hv70339011,2022-05-11T21:52:03.180Z,"4 km SW of Volcano, Hawaii",earthquake,0.18,0.13,0.21055290571712,13,reviewed,hv,hv
2018-06-29T15:52:59.150Z,19.4168333,-155.2773333,0.52,3.45,ml,25,52,0.006437,0.08,hv,hv70339016,2018-09-21T16:25:53.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.13,0.11,0.22,21,reviewed,hv,hv
2018-06-29T17:05:55.360Z,19.4143333,-155.2655,0.44,3.5,ml,19,77,0.005758,0.06,hv,hv70339271,2018-09-21T16:25:53.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.17,0.15,0.149,12,reviewed,hv,hv
2018-06-29T17:10:56.430Z,19.4133333333333,-155.264333333333,0.84,3.22,ml,21,84,,0.12,hv,hv70339291,2023-06-27T22:59:29.370Z,"4 km SW of Volcano, Hawaii",earthquake,0.2,0.15,0.127408121486095,9,reviewed,hv,hv
2018-06-29T17:40:55.990Z,19.387167,-155.3901672,3.51,3.02,ml,17,142,0.06231,0.32,hv,hv70339376,2018-06-29T17:46:47.510Z,"17 km WSW of Volcano, Hawaii",earthquake,0.85,7.74,3.17,33,automatic,hv,hv
2018-06-29T17:46:19.090Z,19.3993333,-155.2691667,0.31,3.04,ml,37,48,0.003152,0.13,hv,hv70339401,2020-05-04T08:47:10.230Z,"6 km SW of Volcano, Hawaii",earthquake,0.12,0.11,0.169,34,reviewed,hv,hv
2018-06-29T17:46:29.350Z,19.3966667,-155.2758333,0.29,3.73,ml,21,45,0.002438,0.09,hv,hv70339406,2018-09-21T16:25:53.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.16,0.133,7,reviewed,hv,hv
2018-06-29T17:48:21.290Z,19.4131667,-155.2755,0.86,3.67,ml,27,43,0.009265,0.08,hv,hv70339411,2018-09-21T16:25:53.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.14,0.149,14,reviewed,hv,hv
2018-06-29T17:50:46.270Z,19.4136667,-155.2805,0.25,5.2,mw,35,46,0.005227,0.12,hv,hv70339416,2018-09-21T16:25:53.040Z,"5 km WSW of Volcano, Hawaii",volcanic eruption,0.13,0.1,,17,reviewed,hv,hv
2018-06-29T22:22:25.790Z,19.4125,-155.2618333,0.25,3.18,ml,24,96,0.001892,0.1,hv,hv70340366,2018-09-21T16:25:53.040Z,"Island of Hawaii, Hawaii",earthquake,0.14,0.14,0.227,8,reviewed,hv,hv
2018-06-30T01:24:34.060Z,19.4148333333333,-155.273166666667,0.86,3.15,ml,28,47,,0.08,hv,hv70340931,2022-05-13T01:29:49.530Z,"5 km SW of Volcano, Hawaii",earthquake,0.18,0.11,0.192334662050595,11,reviewed,hv,hv
2018-06-30T04:44:57.070Z,19.2716675,-155.2173309,8.23,3.26,ml,11,187,0.01176,0.14,hv,hv70341591,2018-06-30T12:47:58.802Z,"19 km S of Volcano, Hawaii",earthquake,0.94,0.56,0.36,11,automatic,hv,hv
2018-06-30T04:52:44.810Z,19.4026667,-155.2746667,1.24,3.39,ml,22,42,0.007325,0.12,hv,hv70341621,2019-06-21T19:57:04.590Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.11,0.125,20,reviewed,hv,hv
2018-06-30T06:02:35.820Z,19.4625,-155.170666666667,8.98,3.59,ml,15,308,,0.21,hv,hv70341871,2023-06-29T02:20:56.890Z,"3 km W of Fern Forest, Hawaii",earthquake,2.7,4.55,0.191866226945001,10,reviewed,hv,hv
2018-06-30T06:48:35.360Z,19.4698333333333,-155.2465,-0.89,3.05,ml,18,205,,0.17,hv,hv70342036,2023-06-29T18:47:57.780Z,"3 km NNW of Volcano, Hawaii",earthquake,0.43,0.23,0.122007405737999,10,reviewed,hv,hv
2018-06-30T07:06:10.110Z,19.418,-155.2768333,0.8,4.11,ml,30,50,0.006762,0.1,hv,hv70342106,2018-09-21T16:25:53.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.16,0.12,0.106,10,reviewed,hv,hv
2018-06-30T07:40:04.110Z,19.4,-155.2703333,0.15,3.21,ml,31,50,0.004421,0.09,hv,hv70342231,2019-04-09T01:23:37.000Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.13,0.182,14,reviewed,hv,hv
2018-06-30T08:31:58.210Z,19.4138333333333,-155.262666666667,0.44,3,ml,23,93,,0.09,hv,hv70342391,2023-06-29T21:13:30.450Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.11,0.161021743302029,11,reviewed,hv,hv
2018-06-30T08:38:29.900Z,19.4023333333333,-155.273666666667,1.02,3.3,ml,18,71,,0.11,hv,hv70342411,2022-06-14T02:31:02.850Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.19,0.0902390951443879,14,reviewed,hv,hv
2018-06-30T09:13:59.970Z,19.3978333,-155.2683333,0.08,3.05,ml,48,44,0.00221,0.14,hv,hv70342531,2019-04-09T02:15:22.840Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.12,0.189,48,reviewed,hv,hv
2018-06-30T09:58:33.590Z,19.3968333333333,-155.266166666667,0.39,3,ml,29,67,,0.14,hv,hv70342696,2023-06-30T00:04:11.730Z,"6 km SSW of Volcano, Hawaii",earthquake,0.16,0.11,0.156356377133436,11,reviewed,hv,hv
2018-06-30T10:39:08.730Z,19.4126666666667,-155.272333333333,0.45,3.17,ml,31,47,,0.08,hv,hv70342861,2022-07-18T19:25:55.230Z,"5 km SW of Volcano, Hawaii",earthquake,0.11,0.11,0.183691831141235,16,reviewed,hv,hv
2018-06-30T10:47:40.360Z,19.3956666666667,-155.255166666667,2.02,3.13,ml,22,102,,0.2,hv,hv70342891,2023-06-30T00:40:16.210Z,"Island of Hawaii, Hawaii",earthquake,0.38,0.3,0.112910900599923,11,reviewed,hv,hv
2018-06-30T11:22:43.010Z,19.4013333333333,-155.274666666667,0.5,3.14,md,16,71,,0.07,hv,hv70343006,2023-06-30T00:47:38.960Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.14,0.0215369452222869,3,reviewed,hv,hv
2018-06-30T11:42:41.680Z,19.3988333333333,-155.263666666667,1.13,3.13,ml,24,77,,0.17,hv,hv70343096,2023-06-30T02:02:51.430Z,"5 km SSW of Volcano, Hawaii",earthquake,0.24,0.17,0.195712238518136,5,reviewed,hv,hv
2018-06-30T11:48:51.540Z,19.4178333,-155.2761667,1.13,3.4,ml,19,41,0.007019,0.08,hv,hv70343136,2019-04-09T22:16:53.760Z,"5 km WSW of Volcano, Hawaii",earthquake,0.19,0.12,0.156,13,reviewed,hv,hv
2018-06-30T12:16:17.040Z,19.416,-155.270666666667,1.24,3.24,ml,20,58,,0.11,hv,hv70343231,2023-06-30T20:04:23.560Z,"4 km SW of Volcano, Hawaii",earthquake,0.17,0.22,0.230095399078676,16,reviewed,hv,hv
2018-06-30T13:09:34.690Z,19.4138333,-155.2651667,0.45,3.36,ml,30,75,0.005286,0.09,hv,hv70343416,2018-09-21T16:25:53.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.1,0.259,20,reviewed,hv,hv
2018-06-30T13:10:06.400Z,19.398,-155.2748333,-0.02,3.97,ml,19,43,0.002849,0.12,hv,hv70343421,2018-09-21T16:25:53.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.19,0.138,8,reviewed,hv,hv
2018-06-30T13:10:41.760Z,19.4183333,-155.2751667,0.45,4.18,ml,27,39,0.006787,0.1,hv,hv70343426,2018-09-21T16:25:54.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.2,0.13,0.311,10,reviewed,hv,hv
2018-06-30T14:03:05.370Z,19.4113333333333,-155.275166666667,0.82,3.13,ml,22,44,,0.12,hv,hv70343621,2023-07-01T02:07:22.960Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.18,0.070813893206616,3,reviewed,hv,hv
2018-06-30T14:21:54.850Z,19.3971666666667,-155.2775,1.09,3.17,ml,22,40,,0.13,hv,hv70343691,2023-07-01T02:18:04.190Z,"Island of Hawaii, Hawaii",earthquake,0.21,0.12,0.134074661912098,22,reviewed,hv,hv
2018-06-30T15:05:34.590Z,19.4121666666667,-155.272666666667,0.41,3.1,ml,28,45,,0.09,hv,hv70343861,2022-04-01T02:23:48.630Z,"Island of Hawaii, Hawaii",earthquake,0.14,0.14,0.157833007202807,15,reviewed,hv,hv
2018-06-30T15:59:58.960Z,19.49,-155.020833333333,4.91,3.17,ml,20,175,,0.83,hv,hv70344061,2023-07-03T20:31:21.310Z,"5 km SW of Ainaloa, Hawaii",earthquake,4.59,53.86,0.273191314925239,13,reviewed,hv,hv
2018-06-30T16:05:01.950Z,19.4143333,-155.2795,0.74,3.31,ml,53,28,0.005458,0.11,hv,hv70344076,2019-02-26T21:21:13.860Z,"Island of Hawaii, Hawaii",earthquake,0.12,0.11,0.201,45,reviewed,hv,hv
2018-06-30T16:08:06.370Z,19.4166666666667,-155.259666666667,0.41,3.22,ml,19,105,,0.11,hv,hv70344081,2022-05-11T22:41:59.840Z,"3 km SW of Volcano, Hawaii",earthquake,0.25,0.16,0.0931013888976269,11,reviewed,hv,hv
2018-06-30T16:57:12.640Z,19.4005,-155.2748333,1.32,3.53,ml,28,39,0.005227,0.08,hv,hv70344261,2018-09-21T16:25:54.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.127,14,reviewed,hv,hv
2018-06-30T17:03:05.870Z,19.4126667,-155.2755,0.06,3.35,ml,48,27,0.009515,0.13,hv,hv70344276,2018-09-21T16:25:54.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.09,0.178,41,reviewed,hv,hv
2018-06-30T17:05:11.670Z,19.4193333,-155.2751667,0.09,3.41,ml,33,40,0.00586,0.12,hv,hv70344281,2018-09-21T16:25:54.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.13,0.09,0.226,21,reviewed,hv,hv
2018-06-30T17:06:20.540Z,19.4,-155.26,0.08,3.54,ml,32,81,0.005956,0.11,hv,hv70344286,2019-02-22T03:27:47.842Z,"5 km SSW of Volcano, Hawaii",earthquake,0.13,0.16,0.222,13,reviewed,hv,hv
2018-06-30T17:08:39.080Z,19.4166667,-155.262,-0.86,3.24,ml,33,56,0.004977,0.11,hv,hv70344301,2019-04-26T23:44:27.030Z,"4 km SW of Volcano, Hawaii",earthquake,0.09,0.11,0.076,11,reviewed,hv,hv
2018-06-30T17:54:14.600Z,19.3986666666667,-155.273666666667,1.23,3.12,ml,29,48,,0.09,hv,hv70344491,2022-07-13T18:51:23.710Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.12,0.227495912810005,16,reviewed,hv,hv
2018-06-30T19:06:45.710Z,19.4118333,-155.2681667,0.81,3.5,ml,29,57,0.007828,0.09,hv,hv70344731,2019-02-26T03:00:55.932Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.13,0.149,15,reviewed,hv,hv
2018-06-30T19:07:39.760Z,19.4113333,-155.2626667,0.47,3.3,ml,25,64,0.002738,0.07,hv,hv70344736,2019-10-22T01:36:57.010Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.16,0.215,17,reviewed,hv,hv
2018-06-30T19:08:32.610Z,19.4176667,-155.2665,0.82,3.44,ml,28,50,0.007488,0.11,hv,hv70344741,2018-09-21T16:25:54.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.12,0.125,19,reviewed,hv,hv
2018-06-30T19:10:56.260Z,19.3936666666667,-155.264333333333,0.21,3.13,ml,26,78,,0.16,hv,hv70344756,2023-07-05T18:03:19.210Z,"6 km SSW of Volcano, Hawaii",earthquake,0.2,0.14,0.110807925919728,9,reviewed,hv,hv
2018-06-30T19:12:01.750Z,19.409,-155.2735,0.67,3.28,ml,23,41,,0.12,hv,hv70344761,2023-07-05T18:16:11.330Z,"Island of Hawaii, Hawaii",earthquake,0.11,0.14,0.176471681733225,16,reviewed,hv,hv
2018-06-30T19:12:38.500Z,19.4081666666667,-155.2815,0.35,3.07,ml,39,27,,0.11,hv,hv70344766,2023-07-05T18:10:01.660Z,"6 km SW of Volcano, Hawaii",earthquake,0.1,0.09,0.215620000312223,16,reviewed,hv,hv
2018-06-30T20:15:47.600Z,19.4171667,-155.2751667,1.13,3.17,ml,50,35,0.00789,0.09,hv,hv70344991,2019-04-10T01:13:25.870Z,"5 km WSW of Volcano, Hawaii",earthquake,0.16,0.11,0.169,39,reviewed,hv,hv
2018-06-30T20:19:40.760Z,19.3995,-155.275333333333,1.23,3.11,ml,30,37,,0.11,hv,hv70345006,2022-07-25T23:57:58.900Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.16,0.108140966007486,18,reviewed,hv,hv
2018-06-30T20:20:18.570Z,19.399,-155.273,0.3,3.26,ml,32,45,0.003664,0.1,hv,hv70345011,2019-02-26T02:42:10.440Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.11,0.188,41,reviewed,hv,hv
2018-06-30T20:23:00.060Z,19.4135,-155.2715,0,3.1,ml,46,29,0.01106,0.12,hv,hv70345016,2018-09-21T16:25:54.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.1,0.1,0.159,30,reviewed,hv,hv
2018-06-30T21:22:35.130Z,19.4161667,-155.2743333,0.37,3.4,ml,24,45,0.009082,0.12,hv,hv70345246,2019-02-23T03:27:05.700Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.16,0.201,18,reviewed,hv,hv
2018-06-30T22:16:04.090Z,19.4123333333333,-155.269833333333,0.55,3.05,ml,37,53,,0.07,hv,hv70345446,2022-05-13T00:16:36.290Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.09,0.181203853395945,12,reviewed,hv,hv
2018-06-30T22:21:09.730Z,19.4048333333333,-155.275666666667,1.26,3.03,ml,22,116,,0.09,hv,hv70345466,2022-06-21T23:26:30.370Z,"6 km SW of Volcano, Hawaii",earthquake,0.34,0.18,0.138092297682349,15,reviewed,hv,hv
2018-06-30T22:23:40.130Z,19.4166667,-155.2806667,-0.04,3.38,ml,27,58,0.003386,0.13,hv,hv70345476,2018-09-21T16:25:54.040Z,"Island of Hawaii, Hawaii",earthquake,0.11,0.12,0.143,46,reviewed,hv,hv
2018-06-30T23:12:09.600Z,19.3993333333333,-155.274833333333,1.44,3.46,ml,28,42,,0.08,hv,hv70345626,2022-04-13T00:13:57.890Z,"6 km SW of Volcano, Hawaii",earthquake,0.2,0.14,0.121305585721688,16,reviewed,hv,hv
